,Date,Province_State,Doses_admin,People_at_least_one_dose,People_fully_vaccinated,Total_additional_doses
21610,2021-12-29,Colorado,9458452,4281331,3803823,1517378
21611,2021-12-29,Connecticut,6597876,3147589,2655481,984387
21612,2021-12-29,Delaware,1574802,744190,623483,210304
21613,2021-12-29,District of Columbia,1280253,621872,475882,125348
21614,2021-12-29,Florida,33483722,15960050,13581777,4175578
21615,2021-12-29,Georgia,13232429,6474122,5402633,1461581
21616,2021-12-29,Guam,291684,140523,126680,31804
21617,2021-12-29,Hawaii,2224540,1234548,897852,160449
21618,2021-12-29,Idaho,2014339,930059,824910,309731
21619,2021-12-29,Illinois,19739154,9150757,8137884,3047598
21620,2021-12-29,Indiana,8460923,3887011,3493947,1194914
21621,2021-12-29,Iowa,4601957,2043803,1857281,810661
21622,2021-12-29,Kansas,4050786,2012518,1656979,542775
21623,2021-12-29,Kentucky,5860612,2783918,2417132,838265
21624,2021-12-29,Louisiana,5603620,2661304,2331679,693967
21625,2021-12-29,Maine,2494101,1151474,1017196,439197
21626,2021-12-29,Maryland,10362557,4846079,4247470,1550749
21627,2021-12-29,Massachusetts,12901224,6225717,5130102,1907975
21628,2021-12-29,Michigan,13909514,6322530,5660716,2309355
21629,2021-12-29,Minnesota,9086951,4019345,3681735,1666678
21630,2021-12-29,Mississippi,3387657,1645114,1430304,354309
21631,2021-12-29,Missouri,8048058,3815516,3247870,1064647
21632,2021-12-29,Montana,1438127,661695,576223,226440
21633,2021-12-29,Nebraska,2842860,1281270,1155137,455921
21634,2021-12-29,Nevada,4290582,2133906,1734575,492146
21635,2021-12-29,New Hampshire,2379774,1328893,912615,124565
21636,2021-12-29,New Jersey,14839868,7401603,6246839,2052422
21637,2021-12-29,New Mexico,3419287,1686495,1385417,527503
21638,2021-12-29,New York,33982804,16256953,13927276,4388481
21639,2021-12-29,North Carolina,14841719,7973534,5940975,1172942
21640,2021-12-29,North Dakota,1009859,473276,399711,143861
21641,2021-12-29,Northern Mariana Islands,95334,43270,39666,13555
21642,2021-12-29,Ohio,15828783,7047421,6444295,2582828
21643,2021-12-29,Oklahoma,5278277,2602348,2111056,615168
21644,2021-12-29,Oregon,6818392,3118724,2800561,1083534
21645,2021-12-29,Pennsylvania,19986289,9967512,8152152,2555871
21646,2021-12-29,Puerto Rico,5883954,2833167,2454310,678048
21647,2021-12-29,Rhode Island,1934904,938197,807655,327132
21648,2021-12-29,South Carolina,6682734,3223321,2730112,832988
21649,2021-12-29,South Dakota,1254825,625218,503663,169433
21650,2021-12-29,Tennessee,8878367,4001645,3500197,1204691
21651,2021-12-29,Texas,40354885,19304170,16477194,4503210
21652,2021-12-29,Utah,4491386,2154230,1879152,549052
21653,2021-12-29,Vermont,1245743,556363,482342,233292
21654,2021-12-29,Virgin Islands,128944,63106,53605,11273
21655,2021-12-29,Virginia,14395886,6725990,5792074,2065179
21656,2021-12-29,Washington,12524498,5750016,5162803,1920749
21657,2021-12-29,West Virginia,2480104,1107056,984866,363438
21658,2021-12-29,Wisconsin,9062439,3962182,3599742,1566468
21659,2021-12-29,Wyoming,681822,322399,274405,97023
21661,2021-12-30,Alabama,5608235,2864442,2332287,623683
21662,2021-12-30,Alaska,1022703,475192,411677,141347
21663,2021-12-30,American Samoa,75819,40254,32705,3406
21664,2021-12-30,Arizona,10458010,4889344,4143590,1228510
21665,2021-12-30,Arkansas,3791070,1890672,1543798,461906
21666,2021-12-30,California,65522700,32641078,26096979,8472695
21667,2021-12-30,Colorado,9484219,4286883,3808179,1533002
21668,2021-12-30,Connecticut,6614064,3152616,2657324,993990
21669,2021-12-30,Delaware,1578095,745195,624078,211953
21670,2021-12-30,District of Columbia,1281871,622859,476149,126110
21671,2021-12-30,Florida,33545326,15976216,13592919,4207154
21672,2021-12-30,Georgia,13292446,6495858,5416054,1485824
21673,2021-12-30,Guam,292246,140656,126842,32078
21674,2021-12-30,Hawaii,2236166,1243113,899564,161819
21675,2021-12-30,Idaho,2017709,930790,825421,311811
21676,2021-12-30,Illinois,19801613,9170703,8150603,3077726
21677,2021-12-30,Indiana,8482496,3891812,3496980,1208459
21678,2021-12-30,Iowa,4610954,2045625,1859089,816075
21679,2021-12-30,Kansas,4059970,2014961,1658853,547565
21680,2021-12-30,Kentucky,5871860,2786566,2419330,844682
21681,2021-12-30,Louisiana,5615435,2663814,2333639,701213
21682,2021-12-30,Maine,2499771,1152439,1018227,442835
21683,2021-12-30,Maryland,10398057,4854016,4251704,1573945
21684,2021-12-30,Massachusetts,12933809,6235047,5134522,1928171
21685,2021-12-30,Michigan,13939281,6328657,5666366,2328172
21686,2021-12-30,Minnesota,9111121,4023562,3685591,1682693
21687,2021-12-30,Mississippi,3387804,1645297,1430379,354468
21688,2021-12-30,Missouri,8064962,3820065,3250910,1074235
21689,2021-12-30,Montana,1440632,662438,576744,227673
21690,2021-12-30,Nebraska,2848549,1282395,1156352,459097
21691,2021-12-30,Nevada,4300206,2136803,1736285,497070
21692,2021-12-30,New Hampshire,2383467,1331911,912933,124926
21693,2021-12-30,New Jersey,14897559,7418526,6255008,2086129
21694,2021-12-30,New Mexico,3428104,1688933,1387134,532116
21695,2021-12-30,New York,34117257,16300701,13944523,4463046
21696,2021-12-30,North Carolina,14870681,7989236,5945164,1181024
21697,2021-12-30,North Dakota,1010853,473530,399962,144199
21698,2021-12-30,Northern Mariana Islands,95793,43358,39878,13714
21699,2021-12-30,Ohio,15870180,7055157,6450314,2610060
21700,2021-12-30,Oklahoma,5292201,2606960,2113666,621785
21701,2021-12-30,Oregon,6831696,3121313,2802654,1092322
21702,2021-12-30,Pennsylvania,20028871,9982981,8159607,2575228
21703,2021-12-30,Puerto Rico,5884326,2833494,2454330,678311
21704,2021-12-30,Rhode Island,1940085,939899,808574,330802
21705,2021-12-30,South Carolina,6694268,3226583,2732115,839058
21706,2021-12-30,South Dakota,1257899,626244,504393,170755
21707,2021-12-30,Tennessee,8896844,4005174,3503559,1215258
21708,2021-12-30,Texas,40483034,19336970,16497515,4571652
21709,2021-12-30,Utah,4504558,2156877,1881846,556688
21710,2021-12-30,Vermont,1246615,556579,482477,233909
21711,2021-12-30,Virgin Islands,129495,63218,53690,11608
21712,2021-12-30,Virginia,14415849,6731602,5795304,2076476
21713,2021-12-30,Washington,12547971,5754807,5166725,1936006
21714,2021-12-30,West Virginia,2484503,1108121,985611,366039
21715,2021-12-30,Wisconsin,9084788,3966632,3603459,1580532
21716,2021-12-30,Wyoming,683069,322765,274666,97669
21718,2021-12-31,Alabama,5624234,2868764,2335344,632174
21719,2021-12-31,Alaska,1024695,475688,412110,142456
21720,2021-12-31,American Samoa,75819,40254,32705,3406
21721,2021-12-31,Arizona,10491351,4898570,4149298,1245470
21722,2021-12-31,Arkansas,3800076,1892791,1545513,467224
21723,2021-12-31,California,65589033,32668832,26105670,8505080
21724,2021-12-31,Colorado,9517277,4293859,3813580,1553333
21725,2021-12-31,Connecticut,6638228,3159344,2659830,1009004
21726,2021-12-31,Delaware,1582493,746478,624808,214266
21727,2021-12-31,District of Columbia,1286502,624472,476822,128214
21728,2021-12-31,Florida,33644593,16001140,13607439,4263127
21729,2021-12-31,Georgia,13331712,6505193,5423280,1507455
21730,2021-12-31,Guam,292986,140875,127007,32433
21731,2021-12-31,Hawaii,2244695,1249140,900918,162981
21732,2021-12-31,Idaho,2022021,931688,826087,314456
21733,2021-12-31,Illinois,19742882,9118884,8114639,3110345
21734,2021-12-31,Indiana,8511980,3897972,3500787,1227674
21735,2021-12-31,Iowa,4624085,2047676,1860149,824277
21736,2021-12-31,Kansas,4073766,2018861,1661170,554996
21737,2021-12-31,Kentucky,5888090,2790371,2422138,854257
21738,2021-12-31,Louisiana,5633478,2668008,2336561,711922
21739,2021-12-31,Maine,2508118,1154119,1019209,448113
21740,2021-12-31,Maryland,10434341,4863660,4256109,1597122
21741,2021-12-31,Massachusetts,12981917,6247750,5140101,1959239
21742,2021-12-31,Michigan,13979476,6337587,5673450,2353572
21743,2021-12-31,Minnesota,9135876,4028046,3689641,1699033
21744,2021-12-31,Mississippi,3388047,1645580,1430507,354707
21745,2021-12-31,Missouri,8088236,3826276,3254448,1087875
21746,2021-12-31,Montana,1444058,663198,577327,229743
21747,2021-12-31,Nebraska,2856869,1284092,1157774,464103
21748,2021-12-31,Nevada,4314411,2140842,1738587,504492
21749,2021-12-31,New Hampshire,2387395,1335346,913328,125379
21750,2021-12-31,New Jersey,14946060,7434230,6261268,2114931
21751,2021-12-31,New Mexico,3441533,1692585,1389097,540174
21752,2021-12-31,New York,34256514,16343955,13961789,4543102
21753,2021-12-31,North Carolina,14910025,8008038,5951239,1195062
21754,2021-12-31,North Dakota,1013290,474165,400490,145325
21755,2021-12-31,Northern Mariana Islands,95793,43358,39878,13714
21756,2021-12-31,Ohio,15926401,7065757,6457896,2647880
21757,2021-12-31,Oklahoma,5308000,2612220,2116382,629469
21758,2021-12-31,Oregon,6831952,3121766,2802741,1092640
21759,2021-12-31,Pennsylvania,20120946,10015911,8174643,2617172
21760,2021-12-31,Puerto Rico,5916216,2840638,2459031,698429
21761,2021-12-31,Rhode Island,1948994,942667,809908,337466
21762,2021-12-31,South Carolina,6713342,3231719,2735224,849471
21763,2021-12-31,South Dakota,1261116,627309,505031,172309
21764,2021-12-31,Tennessee,8922799,4010333,3507440,1230753
21765,2021-12-31,Texas,40612073,19372135,16517363,4639917
21766,2021-12-31,Utah,4522177,2160299,1885083,567274
21767,2021-12-31,Vermont,1249496,557157,482925,235609
21768,2021-12-31,Virgin Islands,129938,63307,53783,11877
21769,2021-12-31,Virginia,14449479,6740349,5800214,2096635
21770,2021-12-31,Washington,12580215,5760712,5171727,1957263
21771,2021-12-31,West Virginia,2490508,1109524,986688,369484
21772,2021-12-31,Wisconsin,9114543,3972346,3607515,1600126
21773,2021-12-31,Wyoming,684672,323245,275046,98480
21775,2022-01-01,Alabama,5639733,2873131,2338278,640227
21776,2022-01-01,Alaska,1026473,476117,412432,143539
21777,2022-01-01,American Samoa,75819,40255,32705,3408
21778,2022-01-01,Arizona,10525237,4907791,4155417,1262893
21779,2022-01-01,Arkansas,3800300,1892990,1545572,467409
21780,2022-01-01,California,66007187,32771983,26170768,8754917
21781,2022-01-01,Colorado,9546052,4300086,3818578,1570580
21782,2022-01-01,Connecticut,6661686,3165940,2662379,1023396
21783,2022-01-01,Delaware,1587750,747929,625661,216993
21784,2022-01-01,District of Columbia,1292154,626194,477625,130641
21785,2022-01-01,Florida,33736822,16024367,13620163,4315710
21786,2022-01-01,Georgia,13372602,6515061,5430775,1529709
21787,2022-01-01,Guam,293020,140898,127022,32436
21788,2022-01-01,Hawaii,2245091,1249600,901001,163108
21789,2022-01-01,Idaho,2026458,932616,826741,317284
21790,2022-01-01,Illinois,19838586,9149557,8133101,3156920
21791,2022-01-01,Indiana,8541494,3904600,3504367,1246826
21792,2022-01-01,Iowa,4636337,2050210,1862192,831819
21793,2022-01-01,Kansas,4086291,2022600,1663055,561807
21794,2022-01-01,Kentucky,5904238,2794360,2424784,863745
21795,2022-01-01,Louisiana,5651941,2672643,2339252,722832
21796,2022-01-01,Maine,2517173,1156210,1020289,454073
21797,2022-01-01,Maryland,10468179,4872277,4260165,1618895
21798,2022-01-01,Massachusetts,13029285,6260640,5145662,1989542
21799,2022-01-01,Michigan,14017702,6345853,5679382,2378596
21800,2022-01-01,Minnesota,9163154,4033195,3694139,1716678
21801,2022-01-01,Mississippi,3388292,1645916,1430624,354935
21802,2022-01-01,Missouri,8110555,3832397,3258052,1100585
21803,2022-01-01,Montana,1444277,663349,577404,229841
21804,2022-01-01,Nebraska,2857010,1284316,1157828,464203
21805,2022-01-01,Nevada,4328364,2145217,1740780,511655
21806,2022-01-01,New Hampshire,2405480,1343838,915153,132018
21807,2022-01-01,New Jersey,14997030,7449359,6267956,2144959
21808,2022-01-01,New Mexico,3453488,1695938,1391188,546676
21809,2022-01-01,New York,34401675,16388632,13979833,4626125
21810,2022-01-01,North Carolina,14973981,8046107,5960280,1211334
21811,2022-01-01,North Dakota,1016026,474912,401076,146574
21812,2022-01-01,Northern Mariana Islands,95793,43360,39878,13714
21813,2022-01-01,Ohio,15986492,7077368,6466991,2686309
21814,2022-01-01,Oklahoma,5323906,2617295,2119050,637475
21815,2022-01-01,Oregon,6852504,3125834,2805561,1106438
21816,2022-01-01,Pennsylvania,20123432,10019137,8175175,2618469
21817,2022-01-01,Puerto Rico,5934828,2844678,2461503,710462
21818,2022-01-01,Rhode Island,1958192,945588,811090,344413
21819,2022-01-01,South Carolina,6731650,3236703,2738076,859773
21820,2022-01-01,South Dakota,1264731,628500,505847,173905
21821,2022-01-01,Tennessee,8945296,4015170,3510789,1243841
21822,2022-01-01,Texas,40613411,19374629,16517819,4640940
21823,2022-01-01,Utah,4522293,2160538,1885136,567373
21824,2022-01-01,Vermont,1253340,558172,483594,237954
21825,2022-01-01,Virgin Islands,130384,63414,53838,12161
21826,2022-01-01,Virginia,14499285,6752283,5807768,2126728
21827,2022-01-01,Washington,12619972,5768728,5176966,1984104
21828,2022-01-01,West Virginia,2496290,1110902,987665,372915
21829,2022-01-01,Wisconsin,9144132,3978452,3611878,1619261
21830,2022-01-01,Wyoming,686161,323709,275369,99199
21832,2022-01-02,Alabama,5655316,2877538,2340996,648381
21833,2022-01-02,Alaska,1026497,476151,412439,143565
21834,2022-01-02,American Samoa,75819,40255,32705,3408
21835,2022-01-02,Arizona,10526589,4908547,4155709,1263612
21836,2022-01-02,Arkansas,3800418,1893069,1545587,467495
21837,2022-01-02,California,66232165,32824959,26204696,8891986
21838,2022-01-02,Colorado,9547723,4301641,3818744,1570799
21839,2022-01-02,Connecticut,6704626,3177958,2667658,1048108
21840,2022-01-02,Delaware,1587824,747992,625671,217041
21841,2022-01-02,District of Columbia,1298138,627559,478298,133251
21842,2022-01-02,Florida,33738062,16025511,13620380,4316782
21843,2022-01-02,Georgia,13419087,6525260,5438749,1555982
21844,2022-01-02,Guam,293669,141014,127114,32884
21845,2022-01-02,Hawaii,2252140,1254350,902119,164167
21846,2022-01-02,Idaho,2026517,932669,826750,317324
21847,2022-01-02,Illinois,19838970,9149976,8133163,3157303
21848,2022-01-02,Indiana,8541830,3904927,3504434,1247080
21849,2022-01-02,Iowa,4636437,2050254,1862206,831903
21850,2022-01-02,Kansas,4086457,2022681,1663083,561913
21851,2022-01-02,Kentucky,5919915,2797963,2427182,872856
21852,2022-01-02,Louisiana,5671632,2677354,2342010,734754
21853,2022-01-02,Maine,2517681,1156707,1020346,454160
21854,2022-01-02,Maryland,10468349,4873771,4260396,1619598
21855,2022-01-02,Massachusetts,13074267,6272075,5151616,2017366
21856,2022-01-02,Michigan,14017953,6346055,5679420,2378835
21857,2022-01-02,Minnesota,9163546,4033474,3694207,1716855
21858,2022-01-02,Mississippi,3388383,1646026,1430657,355067
21859,2022-01-02,Missouri,8110832,3832565,3258083,1100783
21860,2022-01-02,Montana,1444474,663438,577429,229953
21861,2022-01-02,Nebraska,2857130,1284377,1157882,464252
21862,2022-01-02,Nevada,4341714,2149220,1742748,518551
21863,2022-01-02,New Hampshire,2407930,1346008,915481,132383
21864,2022-01-02,New Jersey,14997095,7450270,6268124,2145408
21865,2022-01-02,New Mexico,3454524,1696287,1391377,547206
21866,2022-01-02,New York,34505468,16418510,13992754,4686613
21867,2022-01-02,North Carolina,15008980,8061120,5965690,1225998
21868,2022-01-02,North Dakota,1016145,474960,401097,146629
21869,2022-01-02,Northern Mariana Islands,95793,43361,39878,13714
21870,2022-01-02,Ohio,15986991,7077857,6467075,2686731
21871,2022-01-02,Oklahoma,5324938,2617826,2119215,637840
21872,2022-01-02,Oregon,6852601,3125992,2805578,1106555
21873,2022-01-02,Pennsylvania,20124975,10020549,8175381,2619108
21874,2022-01-02,Puerto Rico,5935184,2844791,2461506,710725
21875,2022-01-02,Rhode Island,1964836,947819,812168,349350
21876,2022-01-02,South Carolina,6751786,3242012,2741032,870944
21877,2022-01-02,South Dakota,1265430,628825,506058,174074
21878,2022-01-02,Tennessee,8945534,4015478,3510846,1244053
21879,2022-01-02,Texas,40614256,19375740,16517978,4641618
21880,2022-01-02,Utah,4522375,2160634,1885145,567446
21881,2022-01-02,Vermont,1257483,558825,484216,240489
21882,2022-01-02,Virgin Islands,130449,63425,53848,12205
21883,2022-01-02,Virginia,14565314,6766751,5815658,2167365
21884,2022-01-02,Washington,12620169,5769078,5177022,1984286
21885,2022-01-02,West Virginia,2496468,1111110,987714,373083
21886,2022-01-02,Wisconsin,9145010,3979031,3611924,1619586
21887,2022-01-02,Wyoming,686314,323788,275399,99249
21889,2022-01-03,Alabama,5655316,2877538,2340996,648381
21890,2022-01-03,Alaska,1026497,476151,412439,143565
21891,2022-01-03,American Samoa,75819,40255,32705,3408
21892,2022-01-03,Arizona,10526589,4908547,4155709,1263612
21893,2022-01-03,Arkansas,3800418,1893069,1545587,467495
21894,2022-01-03,California,66232165,32824959,26204696,8891986
21895,2022-01-03,Colorado,9547723,4301641,3818744,1570799
21896,2022-01-03,Connecticut,6704626,3177958,2667658,1048108
21897,2022-01-03,Delaware,1587824,747992,625671,217041
21898,2022-01-03,District of Columbia,1298138,627559,478298,133251
21899,2022-01-03,Florida,33738062,16025511,13620380,4316782
21900,2022-01-03,Georgia,13419087,6525260,5438749,1555982
21901,2022-01-03,Guam,293669,141014,127114,32884
21902,2022-01-03,Hawaii,2252140,1254350,902119,164167
21903,2022-01-03,Idaho,2026517,932669,826750,317324
21904,2022-01-03,Illinois,19838970,9149976,8133163,3157303
21905,2022-01-03,Indiana,8541830,3904927,3504434,1247080
21906,2022-01-03,Iowa,4636437,2050254,1862206,831903
21907,2022-01-03,Kansas,4086457,2022681,1663083,561913
21908,2022-01-03,Kentucky,5919915,2797963,2427182,872856
21909,2022-01-03,Louisiana,5671632,2677354,2342010,734754
21910,2022-01-03,Maine,2517681,1156707,1020346,454160
21911,2022-01-03,Maryland,10468349,4873771,4260396,1619598
21912,2022-01-03,Massachusetts,13074267,6272075,5151616,2017366
21913,2022-01-03,Michigan,14017953,6346055,5679420,2378835
21914,2022-01-03,Minnesota,9163546,4033474,3694207,1716855
21915,2022-01-03,Mississippi,3388383,1646026,1430657,355067
21916,2022-01-03,Missouri,8110832,3832565,3258083,1100783
21917,2022-01-03,Montana,1444474,663438,577429,229953
21918,2022-01-03,Nebraska,2857130,1284377,1157882,464252
21919,2022-01-03,Nevada,4341714,2149220,1742748,518551
21920,2022-01-03,New Hampshire,2407930,1346008,915481,132383
21921,2022-01-03,New Jersey,14997095,7450270,6268124,2145408
21922,2022-01-03,New Mexico,3454524,1696287,1391377,547206
21923,2022-01-03,New York,34505468,16418510,13992754,4686613
21924,2022-01-03,North Carolina,15008980,8061120,5965690,1225998
21925,2022-01-03,North Dakota,1016145,474960,401097,146629
21926,2022-01-03,Northern Mariana Islands,95793,43361,39878,13714
21927,2022-01-03,Ohio,15986991,7077857,6467075,2686731
21928,2022-01-03,Oklahoma,5324938,2617826,2119215,637840
21929,2022-01-03,Oregon,6852601,3125992,2805578,1106555
21930,2022-01-03,Pennsylvania,20124975,10020549,8175381,2619108
21931,2022-01-03,Puerto Rico,5935184,2844791,2461506,710725
